agent,model,omega,beta,ll,group,ntrials,exp,prolificID
63e40d7b1a88578e3c993478,map,0.572754168510437,4.969487190246582,47.81384575408985,combined,460,FullPilot14,63e40d7b1a88578e3c993478
677a58735c4ac72aaffc95a7,map,0.47626752629876135,0.4121538996696472,98.67430140804846,random,460,FullPilot14,677a58735c4ac72aaffc95a7
5c989ea4c7f75b0001677fa8,map,0.7306296483042387,3.879483800701564,49.59786773138853,perceptual,460,FullPilot14,5c989ea4c7f75b0001677fa8
67143d69d010fd19ac3a1e06,map,0.8767466898891143,5.978239746764302,29.612474300760255,perceptual,460,FullPilot14,67143d69d010fd19ac3a1e06
677b177da6c75e1c1a0d8c5f,map,0.35212402343750004,0.0,99.81319397183192,random,460,FullPilot14,677b177da6c75e1c1a0d8c5f
66c6952ac1f2b09e6c930cf8,map,0.9068996309266367,6.175784310908057,27.109672048218208,perceptual,460,FullPilot14,66c6952ac1f2b09e6c930cf8
6743a27eda56d91031757fdc,map,0.5522757172584534,4.149212837219238,54.47896540892455,combined,460,FullPilot14,6743a27eda56d91031757fdc
6751e21bab5bb259997e4c67,map,0.981479836627841,12.156069725751877,12.063525590777786,perceptual,460,FullPilot14,6751e21bab5bb259997e4c67
67628f7b4f57e91918c49e72,map,0.999994659423828,1.8701171875,63.88502994304158,perceptual,460,FullPilot14,67628f7b4f57e91918c49e72
67055efcc9d6595c24d60bb5,map,0.4099957473576069,7.427280843257904,38.13446484248153,combined,460,FullPilot14,67055efcc9d6595c24d60bb5
6745171138a79bddfee4e965,map,0.778009033203125,4.676513671875,41.88505899680123,perceptual,460,FullPilot14,6745171138a79bddfee4e965
58f4d676c8b7eb0001879416,map,0.995990009047091,3.463258296251297,39.237589018916616,perceptual,460,FullPilot12_2,58f4d676c8b7eb0001879416
63d71e67dd0fcccd3cc745b0,map,0.8964691162109375,3.4735870361328125,50.70338151172188,perceptual,460,FullPilot12_2,63d71e67dd0fcccd3cc745b0
6711e09a6906af2fa5b782bd,map,0.999259090423584,1.1068344116210938,86.14333363499202,perceptual,460,FullPilot12_2,6711e09a6906af2fa5b782bd
67858bcf2e9aa77b0e98dbb7,map,0.22622070312500003,0.0,99.81319397183192,random,460,FullPilot12_2,67858bcf2e9aa77b0e98dbb7
57d02ffb596f5d0001df741f,map,0.46282852087169885,6.507523283362389,48.106320705454216,combined,460,FullPilot12_2,57d02ffb596f5d0001df741f
668d3b9862f5a356423ded45,map,0.9999998092651367,0.8485984802246094,90.40838144693213,perceptual,460,FullPilot12_2,668d3b9862f5a356423ded45
